title,label,label_score
antisipasi bakar lahan kota lengkap bendung tampung air,non-clickbait,0
jokowi kembang cepat bangun rumah pns tni polri,non-clickbait,0
ribu ikan mati ambon bmkg hubung tsunami,non-clickbait,0
pemprov dki potong kabel utilitas lapor ombudsman,non-clickbait,0
koordinator kontras biar karhutla lapor pbb,non-clickbait,0
pdi tim takar elektabilitas daftar calon wali kota tangsel,non-clickbait,0
ekspor riau turun kabut asap,clickbait,1
kabut asap semakit tebal ribu warga gelar shalat hujan,non-clickbait,0
dampak kabut asap puluh ribu warga kalsel serang ispa puskesmas buka 24 jam,non-clickbait,0
fakta kini celaka tol jagorawi 3 tewas 6 luka luka,non-clickbait,0
udara sehat libur sekolah pontianak panjang selasa,non-clickbait,0
cakup obat hiv aids indonesia buruk asia pasifik,non-clickbait,0
jalan kaki stasiun bogor 5 wisata murah bogor,clickbait,1
kabut asap tebal dinas sehat wajib warga kena masker rumah,non-clickbait,0
identitas mayat perempuan temu irigasi,clickbait,1
anak duga tewas racun pm tas dinkes dki evaluasi sop siap makan,non-clickbait,0
anies masyarakat betawi tamu pesona,non-clickbait,0
pgi papua ajar perintah,non-clickbait,0
kemnaker turun anggur giat job fair,non-clickbait,0
indonesia vs thailand alas suporter tamu takut jakarta,clickbait,1
google tantang tumbuh startup indonesia,clickbait,1
foto hamil nyinyir netizen shandy aulia,clickbait,1
wapres jabat takut ambil putus tuding korupsi,non-clickbait,0
pemprov sumbar laku meta karhutla drone,non-clickbait,0
helat sos run to care 2019 donasi kumpul,clickbait,1
inagurasi bus ikut 12 ribu mahasiswa,non-clickbait,0
5 tanam mati dunia salah satu indonesia,clickbait,1
uang beli senjata habil marati penting bangsa negara,non-clickbait,0
6 batas pkl jual trotoar,clickbait,1
bps ingat persepsi anti korupsi masyakarat indonesia turun,non-clickbait,0
kondisi udara buruk sekolah dharmasraya libur 3,non-clickbait,0
joko anwar pasti cinta laura peran siti gahara,non-clickbait,0
impor bahan baku farmasi target turun 15 persen 2021,non-clickbait,0
makan hoaks ribu masyarakat yahukimo gelar demo,non-clickbait,0
beli kapal pelita samudera shipping terbit saham,non-clickbait,0
pidana korupsi fuad amin tinggal serang jantung,non-clickbait,0
tahun lps prediksi tumbuh kredit capai 117 persen,non-clickbait,0
wali kota jakarta timur trotoar median jalan kalimalang kaji,non-clickbait,0
mahasiswa pariwisata 6 kiat sukses industri hospitality,clickbait,1
korban celaka maut tol jagorawi rawat intensif polisi tetap sangka,non-clickbait,0
2020 jabat kemenhub mobil listrik,non-clickbait,0
beda yukata kimono,clickbait,1
rugi bank bumn rp 13 miliar 2 bobol bank tangkap polisi,non-clickbait,0
ribu mobil mewah moge jakarta tunggak pajak,non-clickbait,0
polisi serta aksi unjuk kpk aman,non-clickbait,0
kuat kompetensi komputasi mikrotik apjii gelar olimpiade jaring smk,non-clickbait,0
kpk transaksi mafia migas negeri,non-clickbait,0
polri total sangka karhutla sumatera kalimantan 175,non-clickbait,0
hadap pbb pakistan ingat ancam genosida kashmir,non-clickbait,0
polisi dalam transaksi uang rekening veronica koman,non-clickbait,0
demokrat bangun museum galeri presiden sby,non-clickbait,0
mrp sayang libat temu presiden tokoh papua,non-clickbait,0
alas sehat umur kivlan zen aju tangguh tahan,clickbait,1
simak tips investasi ala tenis andy roddick,clickbait,1
anak bj habibie nyata ayah bawa jerman,non-clickbait,0
tahun waskita toll road saing jasa marga,non-clickbait,0
keluarga batas jenguk habibie istirahat,non-clickbait,0
perum perindo target ekspor 22 juta dollar as 2019,non-clickbait,0
kuasa hukum panggil ketua umum fpi saksi makar jadwal ulang,non-clickbait,0
ridwan kamil imam masjid new york inspirasi program english for ulama,non-clickbait,0
jokowi tolak riau rapat tinjau lokasi karhutla,non-clickbait,0
anang ashanty jual rumah mewah cere tarik beli,clickbait,1
seret ombak pantai sancang garut pancing hilang,non-clickbait,0
bangun kota tangkal risiko resesi,clickbait,1
2 hilang jatuh kapal 5 nelayan temu selamat,non-clickbait,0
kenang chrisye karya sang legendaris mati,clickbait,1
ketua komisi ix dpr nilai anggar bpom,non-clickbait,0
kader gerindra tasikmalaya fpi riau dakwa laku keras aparat,non-clickbait,0
kembang sistem taspen gandeng lembaga pensiun asn korsel,non-clickbait,0
bandara supadio pontianak lumpuh kabut asap 37 terbang batal,non-clickbait,0
tni kerah drone pantau karhutla riau,non-clickbait,0
kemenhub kerja kereta cepat jakarta surabaya,non-clickbait,0
warga jabar makan kecap kerupuk pakar gizi,clickbait,1
sadap pakar kpk diobok obok wenang,non-clickbait,0
heran kapolri tinjau bakar hutan lahan riau,non-clickbait,0
pemprov dki gelar lenong betawi rutin balai kota,non-clickbait,0
tol jakarta cikampek elevated operasi fungsional natal 2019,non-clickbait,0
zodiak hubung pribadi,clickbait,1
alas irish bella ammar zoni rahasia jenis kelamin calon bayi,clickbait,1
dampak kabut asap kalimantan garuda batal 12 terbang,non-clickbait,0
civitas akademika ugm tuntut perintah dpr henti bahas ruu kpk,non-clickbait,0
tni kerah drone 24 jam pantau bakar hutan lahan riau,non-clickbait,0
kemarau warga pangkalpinang paksa beli air bersih,non-clickbait,0
85 korban asap pekanbaru tahan posko ungsi,non-clickbait,0
isu ganti simon mcmenemy tanggap rahmad darmawan,clickbait,1
raline shah rela bolak amerika indonesia,clickbait,1
dukun palsu cabul siswi smp ancam 15 tahun bui,non-clickbait,0
rutin makan jamur turun risiko kanker prostat pria,clickbait,1
lapas porong fuad amin 7 rs,non-clickbait,0
jalan dinas mekeng penuh panggil kpk,non-clickbait,0
as tunjuk bukti iran dalang serang drone pabrik minyak saudi aramco,non-clickbait,0
jaksa rusuh 22 mei ambulans gerindra kamuflase simpan batu,non-clickbait,0
jokowi lalai bakar hutan kabut asap,non-clickbait,0
aset perintah jakarta rp 1123 triliun modal bangun kota,non-clickbait,0
warga bayar kantor samsat potong tunggak pajak,non-clickbait,0
simpan twit twitter tahu follower,clickbait,1
hasil motogp marquez juara kandang rossi,non-clickbait,0
tabrak maut cianjur kendara motor tewas,non-clickbait,0
mantan bos holding utama saratoga hijrah lippo,non-clickbait,0
basuki sindir ditjen bina marga malas bangun terowongan,non-clickbait,0
kemenhub tambah anggara rp 4415 miliar 2020,non-clickbait,0
once kabar republik cinta management bangkrut,clickbait,1
mendagri perintah tuju kesah revisi uu md3 wakil adil proporsional,non-clickbait,0
teliti lipi revisi uu kpk ancam demokrasi indonesia,non-clickbait,0
rini kembang labuh dampak ekonomi bal,non-clickbait,0
video ampo rumah makan gratis bogor viral jadi,clickbait,1
kakek tuduh perkosa siswi sd bekas aku buat,non-clickbait,0
andre taulany diskon beli harley,clickbait,1
anggap sp3 kpk wapres singgung rj lino,non-clickbait,0
pegawai kpk kirim surat dpr pilih capim lemah kpk,non-clickbait,0
pasok avtur bandara kertajati bandara soekarno hatta,non-clickbait,0
perintah sby anggota legislatif dukung jokowi maruf tahun,non-clickbait,0
anak bj habibie makan hoaks sehat ayah,non-clickbait,0
wanita tewas tabrak jalan kaki seberang tol,non-clickbait,0
wakil ketua putri zulhas usul susu gedung dprd dki,non-clickbait,0
pimpin dprd bahas wagub dki oktober 2019,non-clickbait,0
yuk intip koleksi mobil presiden wakil presiden museum joang 45,clickbait,1
wapres jusuf kalla tuju dewan awas kpk,clickbait,1
tuduh sumbang dana beli senpi illegal habil bilang fitnah,non-clickbait,0
tarif cukai rokok saing industri,clickbait,1
alas shandy aulia mati kolom komentar foto hamil ig,clickbait,1
kivlan zen pakai kursi roda jatuh rutan,non-clickbait,0
kota palu guncang gempa getar sigli,non-clickbait,0
ribu ikan mati dadak dampar pesisir pantai ambon,non-clickbait,0
mahasiswa sodor 6 poin karhutla gubernur sumsel mundur,clickbait,1
kritik film cumbu tubuh indah putar semarang,non-clickbait,0
rabu bpbd kalbar modifikasi cuaca atas karhutla,non-clickbait,0
menaker ubah dunia cepat masif,non-clickbait,0
walkot hendi rencana terap car free zone kota semarang,non-clickbait,0
kampanye presiden afghanistan serang bom bunuh talib 24 tewas,non-clickbait,0
kemendagri omnibus law gerus dapat daerah,non-clickbait,0
warga sukabumi duga racun makan 182 santap masakan hajat,non-clickbait,0
pakar revisi uu kpk desak,non-clickbait,0
3 warga malang tewas duga akibat miras oplos,non-clickbait,0
digitalisasi sekolah 38 sekolah natuna tablet,non-clickbait,0
pemprov riau saran 65 satgas anies kirim jambi sumsel,non-clickbait,0
september garuda indonesia operasi rute manado davao,non-clickbait,0
cari suaka wajib gulung tenda 0600 wib,non-clickbait,0
pertamina terjun personil atas karhutla ancam wilayah produksi,non-clickbait,0
4 judi tangkap tambora set domino sita,non-clickbait,0
kesah revisi uu kpk saksi 102 anggota dpr,non-clickbait,0
polisi tindak langgar ganjil genap lolos,clickbait,1
peras beli narkoba rp 500 juta pegawai bnn gadungan tangkap,non-clickbait,0
bpk janji kan audit lahan izin usaha sawit,non-clickbait,0
lelang proyek jakarta international stadium protes menteri pupr,clickbait,1
gojek resmi operasi bandara soekarno hatta pesan,clickbait,1
menteri sus bnpt awas edar bom ikan,non-clickbait,0
menperin esemka pakai 62 persen komponen negeri,non-clickbait,0
seleksi cpns 2019 umum cepat september,non-clickbait,0
bingung bayar pajak,clickbait,1
harga emas antam turun rp 754 ribu gram,non-clickbait,0
harga emas jatuh level rendah 2 pekan,non-clickbait,0
menteri sus curiga manuver 13 kapal awas vietnam natuna utara,non-clickbait,0
menteri pupr salur air bersih 4200 warga gunung kidul,non-clickbait,0
esemka arah kembang mobil nasional,clickbait,1
pln luncur program magang 46 guru tinggi,non-clickbait,0
menteri rini seger budiarjo plt direktur utama ptpn iii,non-clickbait,0
serta magang karpet merah pegawai pln,clickbait,1
dana bantu bekraf start up wajib lapor kondisi uang,non-clickbait,0
proyek tol layang jakarta cikampek ii target rampung september,non-clickbait,0
kemenhub larang truk lebih muat lintas jalan tol 2020,non-clickbait,0
grab pakai kendara listrik untung mitra kemudi,clickbait,1
kerja asing bantu penuh butuh tenaga sektor konstruksi,non-clickbait,0
ihsg tutup kuat rupiah posisi 14050 dolar as,non-clickbait,0
pln gandeng tni tingkat andal listrik,non-clickbait,0
rincian skema biaya bangun kota,clickbait,1
kemenhub taksi online operasi bandara,non-clickbait,0
pln serah lidi sebab madam listrik bareskrim,non-clickbait,0
suluh butuh latih tingkat orientasi daya saing,non-clickbait,0
tan gelar fgd sistem suluh tani hadap era industri 40,non-clickbait,0
ptpp garap proyek pltu ntt sulawesi utara,non-clickbait,0
cabut subsidi listrik tunggu kesah apbn 2020,non-clickbait,0
wujud tahan pangan tan kawal salur pupuk subsidi,non-clickbait,0
jokowi bangun istana negara papua bappenas,clickbait,1
program bangkit listrik 35 ribu mw operasi 11 persen,non-clickbait,0
gempa magnitudo 34 guncang palu,non-clickbait,0
pimpin dpr tuju jokowi bangun istana papua,non-clickbait,0
keluarga sengaja masuk bj habibie icu istirahat,non-clickbait,0
sandiaga uno gabung gerindra,clickbait,1
dpr rapat capim kpk masyarakat sipil icw,non-clickbait,0
sangka art tewas terkam anjing,clickbait,1
airlangga hartarto kader golkar dpr kawal bijak jokowi,non-clickbait,0
3 minta bangun istana presiden papua,clickbait,1
kader muda nu dukung revisi uu kuat kpk,non-clickbait,0
antam sabet harga gold sdgs kopi halmahera,non-clickbait,0
mpr rekomendasi gbhn isi program 50 tahun 10 halaman,non-clickbait,0
kpk tetap eks dirut petral bambang irianto sangka mafia migas,non-clickbait,0
mafia migas bambang irianto terima suap usd 29 juta,non-clickbait,0
jdih bnp2tki raih baik ii jdihn award 2019,non-clickbait,0
muncul usul dki wagub,clickbait,1
potret miskin keluarga karawang tinggal gubuk kandang ayam,clickbait,1
jokowi paksa bumn terima 1000 masyarakat papua,clickbait,1
lelang erp batal dishub dki coret anggar rp 409 milliar apbd 2019,non-clickbait,0
jokowi tuju usul mekar wilayah papua papua barat,non-clickbait,0
ide anies legal pkl trotoar langgar undang undang,clickbait,1
demokrat tunggu rekomendasi dpp kait pimpin dprd dki,non-clickbait,0
kabar bj habibie tinggal hoaks,non-clickbait,0
catat gerhana matahari cincin indonesia 26 desember 2019,clickbait,1
tingkat kompetensi kemnaker latih pkb,non-clickbait,0
5 tewas ka gumarang hantam angkot cibitung 11 tahun,non-clickbait,0
941 langgar luas ganjil genap,non-clickbait,0
komisi iii dpr temu koalisi masyarakat sipil bahas capim kpk,non-clickbait,0
sby air rindu sang bahan hati ani yudhoyono,clickbait,1
sterilisasi trotoar dishub dki jakarta laku kanalisasi jalan,non-clickbait,0
damping budi gunawan jokowi dengar aspirasi tokoh papua,non-clickbait,0
metro pek cerita celaka tol cipularang wanita baju putih,clickbait,1
top 3 news raya tinggal lanjut video syur vina garut,clickbait,1
pb djarum setop audisi beasiswa bulu tangkis,non-clickbait,0
perintah batas asing papua papua barat,non-clickbait,0
suku suku manokwari laksana deklarasi damai,non-clickbait,0
akses internet 25 wilayah papua 11 daerah papua barat buka,non-clickbait,0
video pria pamer ilmu tenaga tilang polisi,clickbait,1
kabut asap pekat sekolah jambi libur,non-clickbait,0
wiranto kirim utus pbb konflik papua,non-clickbait,0
100 ani yudhoyono pulang kenang sby sosok memo,clickbait,1
jaksa kivlan zen bayar rp 25 juta intai wiranto luhut,non-clickbait,0
demokrat bangun museum ani yudhoyono pacitan,non-clickbait,0
kpk cegah anggota dpr melchias mekeng negeri,non-clickbait,0
jk tuju pegawai kpk asal asn,non-clickbait,0
fahri hamzah aku tengah siap partai gelora,non-clickbait,0
polisi selidik transaksi uang rekening veronica koman,non-clickbait,0
menteri lhk kirim surat protes dubes malaysia asap karhutla,non-clickbait,0
wiranto pasti bina atlet bulu tangkis jalan,non-clickbait,0
kisah pilu asih perkosa tumbal sugih teman,clickbait,1
4 fakta sidang perdana narkoba jefri nichol,clickbait,1
aku korban perkosa 4 fakta tarik barbie nouva,clickbait,1
korban perkosa barbie nouva lapor polisi,clickbait,1
slank tampil bareng mltr massive worldwide 2019 malaysia,non-clickbait,0
film joker tempat dunia batman,non-clickbait,0
raih 13 juta tonton gundala film laris 6 tahun,non-clickbait,0
derita autoimun raditya dika obat singapura,non-clickbait,0
heboh aku barbie nouva ancam pistol perkosa,clickbait,1
joker nobat film baik festival film venesia,non-clickbait,0
elza syarief kecewa laku hotman paris,clickbait,1
video hailee stainfeld gabung marvel,clickbait,1
susah tidur jefri nichol tawar ganja restoran fast food kemang,clickbait,1
sandra dewi bikin iri cantik singset lahir,clickbait,1
rossi prediksi inter mil saing juventus,non-clickbait,0
jadwal siar timnas indonesia vs thailand kualifikasi piala dunia 2022,non-clickbait,0
atlet jetski indonesia aqsa sutan aswar juara amerika serikat,non-clickbait,0
latih timnas indonesia main thailand kualitas beda,clickbait,1
prediksi timnas indonesia vs thailand pantang kalah,clickbait,1
jadwal timnas indonesia vs thailand kualifikasi piala dunia 2022 siar televisi,non-clickbait,0
daftar alumnus audisi beasiswa bulu tangkis pb djarum,clickbait,1
klasemen motogp 2019 jelang balap san marino,non-clickbait,0
jelang timnas indonesia vs thailand faktor beban skuat garuda,clickbait,1
michael owen kualitas mu liverpool tara,non-clickbait,0
sergio ramos dukung penuh rencana real madrid gaet pogba,non-clickbait,0
jadwal timnas indonesia vs thailand kualifikasi piala dunia 2022,non-clickbait,0
kabar mu winger juventus marah,clickbait,1
headline audisi pb djarum setop nasib regenerasi atlet bulu tangkis,clickbait,1
3 menang timnas indonesia thailand,clickbait,1
jadwal timnas indonesia vs thailand bangkit,clickbait,1
hatem ben arfa 7 main bintang klub,clickbait,1
wonderkid thailand bikin malu timnas indonesia jakarta,clickbait,1
simon mcmenemy main timnas indonesia kurang aktivitas medsos,non-clickbait,0
4 temu timnas indonesia vs thailand lupa,clickbait,1
persib incar bachdim ferdinand robert alberts,clickbait,1
jadwal timnas indonesia vs thailand live televisi,non-clickbait,0
komdis pssi jatuh denda rp300 juta persib,non-clickbait,0
5 latih bayar tinggi dunia,clickbait,1
penuh gairah tenis seksi cium mesra pacar gagal as buka,clickbait,1
susun main timnas indonesia vs thailand beto andal,clickbait,1
3 kendala manchester united atas ole gunnar solskjaer,clickbait,1
alexis sanchez sudi mu,clickbait,1
jadwal timnas indonesia vs thailand kualifikasi pd 2022 siar televisi,non-clickbait,0
samsung galaxy a20s kamera utama,clickbait,1
kemkominfo blokir internet 6 wilayah papua,non-clickbait,0
pes 2020 resmi luncur cek spesifikasi pc main gim,clickbait,1
top 3 tekno harga samsung galaxy a50s bikin penasaran,clickbait,1
indonesia alami bayang 23 september,clickbait,1
gojek xcelerate ambisi dorong kembang startup indonesia,non-clickbait,0
celah instagram bikin guna bagi postingan privat,non-clickbait,0
jack ma resmi pensiun alibaba,non-clickbait,0
bocor spesifikasi harga fitur iphone 11 luncur malam,clickbait,1
kemkominfo buka blokir internet mimika jayawijaya,non-clickbait,0
4 rahasia tubuh seksi georgina rodriguez pacar cristiano ronaldo,clickbait,1
visi beda usung arif doni duduk kursi panas pssi,clickbait,1
peran klopp transfer coutinho bayern munchen,clickbait,1
fekir sakit hati liverpool,clickbait,1
alas simon mcmenemy timnas indonesia kalah telak thailand,clickbait,1
timnas indonesia babak bur lawan thailand,clickbait,1
arsenal bikin salah fatal jual iwobi,clickbait,1
observatorium laut milik jerman hilang misterius duga arah,clickbait,1
top 3 global asteroid lintas bumi curi perhati,clickbait,1
wanita duga bomber bunuh ledak markas militer filipina teror,clickbait,1
asteroid lintas kemarin pagi dampak bumi,clickbait,1
cegah bunuh dunia ayo peran,clickbait,1
australia blokir 8 situs tayang video tembak christchurch,non-clickbait,0
pimpin hong kong tolak campur tangan as internal china,non-clickbait,0
kemlu gandeng pulse lab pbb bikin aplikasi pantau berita anti hoaks,non-clickbait,0
korut tembak proyektil tuju temu as september tanda,clickbait,1
uak makhluk misterius loch ness skotlandia teka teki pecah,clickbait,1
detik detik gajah amuk pawai buddha sri lanka 18 luka,clickbait,1
teleskop radio raksasa china deteksi sinyal antariksa alien,clickbait,1
kerap bikin bingung awam beda asteroid komet meteor,clickbait,1
topan faxai tewas 3 jepang transportasi rusak parah,non-clickbait,0
donald trump runding damai as talib mati,clickbait,1
kisah istri polisi hong kong hadap suami demonstrasi,clickbait,1
serempet pejal kaki motor arogan tangkap polisi,clickbait,1
ratus langgar luas ganjil genap tilang,non-clickbait,0
perhati 4 pilih bbm,clickbait,1
kocak kendara wanita mabuk lapor polisi,clickbait,1
honda genio rangka lebih,clickbait,1
koleksi mobil bj habibie,clickbait,1
motor listrik tantang lintas balap,clickbait,1
30 industri komponen lokal jalin kerjasama esemka,non-clickbait,0
perhati bangun kustom motor,clickbait,1
perhati ganti shockbreaker honda adv150,clickbait,1
komunitas mobil komentar luas ganjil genap,clickbait,1
30065 hektare lahan riau bakar,non-clickbait,0
celaka untun tol cipularang truk bakar,non-clickbait,0
posisi kalapas sukamiskin ganti,clickbait,1
3 harimau sumatra kabar muncul siak jelas bbksda riau,clickbait,1
warga geger karung ganja septic tank,clickbait,1
alas pemuda partai golkar diy wali kota yogyakarta undur,clickbait,1
kabut asap bakar hutan parah jambi tanggung,clickbait,1
6 masjid indah destinasi wisata favorit dunia,clickbait,1
resep cilok anti alot kunyah susah,clickbait,1
nikmat sunset pulau dewata toko,clickbait,1
4 5 destinasi super prioritas,clickbait,1
teliti singapura fakta kejut tsunami aceh,clickbait,1
keluarga korban keroyok polisi lindung hukum,non-clickbait,0
truk boks guling tanjak emen tumpang tewas,non-clickbait,0
angin timur layar lintas pulau sumenep tangguh,non-clickbait,0
atas depresi anak orangtua,clickbait,1
remaja pikir bunuh 6 cegah,clickbait,1
cegah bunuh medsos,clickbait,1
mati akibat bunuh alami usia muda,non-clickbait,0
nikah terus picu bunuh,clickbait,1
bunuh muncul 5 kondisi,clickbait,1
bkkbn tegas masyarakat kb layan,non-clickbait,0
candu seks anak tidur 100,clickbait,1
sengaja telan air mani risiko,clickbait,1
4 karya bj habibie industri dirgantara bikin bangga indonesia,clickbait,1
pikko pasok komponen mobil esemka,non-clickbait,0
bri benah ekosistem gunung meru program csr peduli lingkung,non-clickbait,0
bayar klaim asuransi tingkat 821 persen,non-clickbait,0
korban tumpah minyak pertamina kompensasi rp 900 ribu,non-clickbait,0
komite pantau temu sistem layan padu,non-clickbait,0
hasil lelang proyek stadion bmw gugat menteri pupr,clickbait,1
milenial sulit rumah kota,clickbait,1
dapat asuransi jiwa kuartal ii 319 persen,non-clickbait,0
harga tanah kendala bangun istana papua,non-clickbait,0
bangun infrastruktur 5 destinasi super prioritas telan dana rp 88 triliun,non-clickbait,0
subsidi listrik turun nasib langgan 450 va,clickbait,1
perintah kaji hapus ppn kayu log,non-clickbait,0
jokowi terima harga organisasi insinyur asean,non-clickbait,0
bj habibie tinggal menteri bambang kenang beda mazhab bangun,clickbait,1
bj habibie jiwa entrepreneur tinggi,clickbait,1
capim kpk lili pintauli tuju dewan awas,clickbait,1
dewan awas nilai kontrol kerja kpk,non-clickbait,0
stafsus presiden papar bukti jokowi serius bangun papua,clickbait,1
bj habibie tinggal dunia annisa yudhoyono beliau panggil,clickbait,1
bj habibie bumi samping makam ainun tmp kalibata,non-clickbait,0
menhub budi karya aktif rang hoaks,non-clickbait,0
presiden 3 ri bj habibie wafat,non-clickbait,0
melanie subono kabar bj habibie tinggal jumpa abadi,clickbait,1
jokowi dadak kunjung rspad bj habibie rawat,clickbait,1
fakta fakta temu jenazah asih korban sugih teman dekat,clickbait,1
saksi tarung sengit psm makassar psis semarang live indosiar,clickbait,1
capim nawawi wadah pegawai kpk,clickbait,1
unggul persija persipura saksi live indosiar malam,clickbait,1
sambang rspad tum ppp kondisi bj habibie angsur stabil,non-clickbait,0
menhub budi karya dukung transjakarta bus listrik,non-clickbait,0
gerindra tuju wacana wagub dki jakarta,clickbait,1
gubernur khofifah kunjung pantai mustika banyuwangi,non-clickbait,0
ingat tahun islam banyuwangi gelar festival muharam,non-clickbait,0
dalam dpr fit and proper test capim kpk,clickbait,1
4 polemik menang tender proyek stadion bmw,clickbait,1
kemenpora buka giat tumbuh minat kewirausahaan kalang pemuda,non-clickbait,0
capim kpk ikut fit and proper test,clickbait,1
luas ganjil genap polisi tilang 1761 kendara,non-clickbait,0
gerindra jalan trotoar ngapain pkl usir,clickbait,1
panbeberkanjanji janji anies baswedan laksana,clickbait,1
cerita jokowi harga bbm semen papua,clickbait,1
gempa magnitudo 57 guncang melonguane sulawesi utara,non-clickbait,0
gempa magnitudo 48 guncang jember jawa timur,non-clickbait,0
top 3 news kisah pilu asih tumbal sugih teman,clickbait,1
desa bal denda rp 1 juta daki gunung agung,clickbait,1
keluarga asih percaya anak korban sugih teman,clickbait,1
4 janji jokowi temu tokoh papua,clickbait,1
4 fakta sakit bj habibie,clickbait,1
fakta fakta celaka nganjuk telan korban jiwa,clickbait,1
mpr gelar diskusi evaluasi laksana uud festival konstitusi anti korupsi,non-clickbait,0
bj habibie tinggal dunia ahy bahagia bu ainun,clickbait,1
adik boy william tinggal dunia,non-clickbait,0
duka artis tinggal bj habibie,clickbait,1
mimpi siram darah elly sugigi mantap hijab,clickbait,1
vicky prasetyo diam diam dekat sarita abdul mukti,clickbait,1
marsha aruan pakai makeup smp,clickbait,1
ungkap bill skarsgard sang badut pennywise pria anak,clickbait,1
alam manggung ari lasso hotel mewah lokasi banjir,clickbait,1
musisi senior anton issoedibyo tinggal dunia,non-clickbait,0
cut meyriska tunjuk tanda tanda hamil,clickbait,1
jenazah anton issoedibyo makam tpu jeruk purut,non-clickbait,0
anton issoedibjo tinggal dunia stroke,non-clickbait,0
atta halilintar sindir tukang karang cerita,clickbait,1
winky wiryawan latih olah tubuh netral,clickbait,1
aguero hengkang 3 calon striker ganti,clickbait,1
gaji cristiano ronaldo juventus 3 lipat bintang top serie,non-clickbait,0
cetak 4 gol portugal cristiano ronaldo pecah rekor kualifikasi euro,non-clickbait,0
latih thailand puji main malu timnas indonesia,clickbait,1
legenda mu puji performa daniel james,clickbait,1
3 mu bungkam leicester,clickbait,1
luka lega main asuh conte,clickbait,1
douglas costa tolak tawar mu,non-clickbait,0
thiago silva neymar andal psg,clickbait,1
sergio ramos izin hengkang real madrid,clickbait,1
bomber chelsea korban rasial sang pukul,clickbait,1
sasar kritik eks kapten mu aku hilang berat badan 8 kilogram,clickbait,1
jadwal shopee liga 1 2019 siar persipura vs persija,non-clickbait,0
frank lampard rekrut main chelsea,clickbait,1
hazard peluang lakon debut real madrid lawan levante,clickbait,1
nilai main timnas indonesia cundang thailand,clickbait,1
podcast audisi pb djarum henti nasib atlet belia,clickbait,1
ceroboh ederson timnas brasil takluk peru,clickbait,1
5 calon kuat top skorer liga champions 2019 2020,clickbait,1
simon mcmenemy duduk kursi latih timnas indonesia,clickbait,1
jadwal persipura vs persija jakarta shopee liga 1 live indosiar,non-clickbait,0
live streaming vidiocom badak lampung vs sela lamongan shopee liga 1 2019,non-clickbait,0
live streaming shopee liga 1 2019 psm vs psis indosiar,non-clickbait,0
3 wajib benah mu,clickbait,1
fakta tarik saing liga inggris pekan 4,clickbait,1
ramos bek liverpool menang ballon dor ketimbang cristiano ronaldo,clickbait,1
jadwal mu vs leicester city liga inggris siar televisi,non-clickbait,0
klub david beckham goda lionel messi,clickbait,1
absen musim mantan bek juventus bela ac mil,clickbait,1
kapten real madrid biar gareth bale main golf,clickbait,1
mesin gol barcelona komplet jamu valencia,clickbait,1
sepak terjang cucu bj habibie dunia sepak bola guru eropa,clickbait,1
neymar peluang barcelona,clickbait,1
sadio mane rumor hengkang liverpool,clickbait,1
bikin miris aksi bocah rokok laga amal,clickbait,1
facebook instagram hapus akun kait kelompok neofasisme,non-clickbait,0
top 3 tekno bocor informasi spesifikasi fitur harga iphone 11,clickbait,1
guna snapchat bagi musik putar spotify,non-clickbait,0
video wujud iphone 11,clickbait,1
dukung grafis tinggi main gim spesifikasi lengkap galaxy a50s,clickbait,1
video top 3 iphone 11 resmi rilis harga,clickbait,1
data komoditas utama era digital,non-clickbait,0
video iphone 11 resmi rilis iphone,clickbait,1
google docs tampil etik,non-clickbait,0
apple umum ipad anyar 102 inci harga,clickbait,1
bulu suka gigit kenal latih gulat khabib nurmagomedov,clickbait,1
seksi pacar cristiano ronaldo georgina rodriguez sesi foto busana transparan,clickbait,1
mantan bek kiri mu latih,clickbait,1
wonderkid inggris bikin mu gigit jari,clickbait,1
mantan main barcelona vonis penjara tahun,clickbait,1
anak korban rasisme striker chelsea menang,clickbait,1
kualifikasi piala dunia hong kong vs iran ajang aksi massa pro demokrasi,non-clickbait,0
rahim kelamin pria transplantasi dunia klaim sukses,clickbait,1
bj habibie tinggal pm malaysia mahathir mohamad duka,non-clickbait,0
bj habibie tinggal dunia duta inggris belasungkawa,non-clickbait,0
bj habibie tinggal dunia duta malaysia jakarta duka cita,non-clickbait,0
big ben 6 asteroid raksasa lintas dekat bumi,clickbait,1
17 menang hassan wirajuda lindung wni award 2019,clickbait,1
gara gara 4 sepele dadak tajir,clickbait,1
waspada 4 benda umum rumah retas,clickbait,1
donald trump pecat nasihat aman nasional john bolton,non-clickbait,0
jenazah eks presiden robert mugabe terbang zimbabwe singapura,non-clickbait,0
6 kisah pilu pesan korban tragedi 911,clickbait,1
ngeri bakteri temu kebal antibiotik,clickbait,1
kisah korban culi isis alami keras seksual jual 20,clickbait,1
lobster super langka temu tampak,clickbait,1
romansa ajal jemput tragedi 911 cinta pada sayang,clickbait,1
dampak kabut asap indonesia malaysia libur sekolah sarawak,non-clickbait,0
video patroli kopi polisi dekat warga,clickbait,1
transaksi imx 2019 target rp3 miliar,non-clickbait,0
tampil baru jaguar type 1964 30 tahun dampar hutan,clickbait,1
land rover defender 2020 resmi kenal intip canggih,clickbait,1
didugarebadge merek cina perintah sistem rakit esemka,clickbait,1
suv mewah rolls royce cullinan recall masalah,clickbait,1
