title,label,label_score
polisi meksiko temukan 44 jenazah dimutilasi 119 kantong sampah,non-clickbait,0
perum perindo targetkan ekspor 22 juta dollar as 2019,non-clickbait,0
qatar pelari andalan indonesia bertanding,non-clickbait,0
audisi pb djarum 2019 purwokerto 26 peserta raih super tiket,non-clickbait,0
curi uang laptop tabung gas kos kaki pelaku ditembak,non-clickbait,0
kuasa hukum pemanggilan ketua umum fpi saksi makar dijadwal ulang,non-clickbait,0
cucu bj habibie resmi sepakati kontrak borneo fc,non-clickbait,0
ridwan kamil imam masjid new york inspirasi program english for ulama,non-clickbait,0
sabarnya aiptu aris dibentak bentak pelanggar ganjil genap,clickbait,1
jokowi bertolak riau rapat tinjau lokasi karhutla,non-clickbait,0
anang ashanty jual rumah mewahnya cinere tertarik beli ,clickbait,1
gigi hadid dituntut rp 21 miliar gara gara posting foto zayn malik,non-clickbait,0
terseret ombak pantai sancang garut pemancing hilang,non-clickbait,0
persib vs semen padang robert albert benahi transisi maung bandung,non-clickbait,0
viral pencuri berlarian rumah korbannya bingung cari jalan,clickbait,1
pembangunan kota tangkal risiko resesi ,clickbait,1
2 hilang terjatuh kapal 5 nelayan ditemukan selamat,non-clickbait,0
meninggal fuad amin rumah sakit,non-clickbait,0
mengenang chrisye karya sang legendaris mati ,clickbait,1
nikita mirzani laporkan elza syarief polisi,non-clickbait,0
pelajar smp bekasi tewas terlindas truk,non-clickbait,0
biarkan hamil turun pintu sopir bus dihajar pingsan,non-clickbait,0
babak timnas 16 vs filipina athallah bawa indonesia unggul,non-clickbait,0
ganjil genap diperluas jalur alternatif macet,non-clickbait,0
ketua komisi ix dpr nilai anggaran bpom,non-clickbait,0
kader gerindra tasikmalaya fpi riau didakwa lakukan kekerasan aparat,non-clickbait,0
robert akui penyerangan bus pengaruhi mental pemain persib bandung,non-clickbait,0
kembangkan sistem taspen gandeng lembaga pensiunan asn korsel,non-clickbait,0
fls2n 2019 upaya perkuat prestasi nasionalisme siswa seni,non-clickbait,0
bandara supadio pontianak lumpuh kabut asap 37 penerbangan dibatalkan,non-clickbait,0
tni kerahkan drone pantau karhutla riau,non-clickbait,0
kemenhub kerjakan kereta cepat jakarta surabaya,non-clickbait,0
persija vs psis macan kemayoran menang banuelos aman,non-clickbait,0
ansu fati bek tengah barcelona,non-clickbait,0
alexander marwata tertibkan wadah pegawai kpk,non-clickbait,0
warga jabar makan kecap kerupuk pakar gizi,clickbait,1
pimpinan serahkan mandat presiden praktisi hukum kpk lumpuh,non-clickbait,0
menyesap kopi menikmati keakraban kisaku,non-clickbait,0
dendam suami motif dewi bunuh 2 balita kembar,non-clickbait,0
pelatih barcelona ansu fati normal,non-clickbait,0
penyadapan pakar kpk diobok obok kewenangannya,non-clickbait,0
keheranan kapolri tinjau kebakaran hutan lahan riau,non-clickbait,0
pemprov dki gelar lenong betawi rutin balai kota,non-clickbait,0
alami pendarahan irish bella diharuskan bedrest,non-clickbait,0
tol jakarta cikampek elevated beroperasi fungsional natal 2019,non-clickbait,0
video hands on black shark 2 pro ponsel gaming snapdragon 855 plus,non-clickbait,0
zodiak berhubungan kepribadian ,clickbait,1
alasan irish bella ammar zoni rahasiakan jenis kelamin calon bayinya,clickbait,1
dampak kabut asap kalimantan garuda batalkan 12 penerbangan,non-clickbait,0
suara letusan terdengar 5 laga persija vs psis bekasi,non-clickbait,0
petugas dishub ditempatkan trotoar median jalan kalimalang,non-clickbait,0
civitas akademika ugm tuntut pemerintah dpr hentikan pembahasan ruu kpk,non-clickbait,0
video   persija vs psis karier banuelos selamat,non-clickbait,0
tni kerahkan drone 24 jam pantau kebakaran hutan lahan riau,non-clickbait,0
area komersial marchand hype bintaro zona organik,non-clickbait,0
kemarau warga pangkalpinang terpaksa beli air bersih,non-clickbait,0
hasil motogp san marino marc marquez menangi duel dramatis,non-clickbait,0
85 korban asap pekanbaru bertahan posko pengungsian,non-clickbait,0
buka bisnis kue gisel gempi mencicipi produknya,non-clickbait,0
indonesia kiblat fesyen muslim dunia 2020,non-clickbait,0
isu ganti simon mcmenemy tanggapan rahmad darmawan,clickbait,1
pelajar sma batam mencuri mobil parkiran sekolahnya ,non-clickbait,0
surplus neraca perdagangan pemerintah waspadai defisit,non-clickbait,0
conte tebar ancaman juventus,non-clickbait,0
raline shah rela bolak amerika indonesia ,clickbait,1
mane kejadian salah lupakan,non-clickbait,0
unai emery david luiz dikritik bek tangguh arsenal pasang badan,non-clickbait,0
dukun palsu cabuli siswi smp terancam 15 tahun bui,non-clickbait,0
rutin makan jamur turunkan risiko kanker prostat pria ,clickbait,1
lapas porong fuad amin 7 rs,non-clickbait,0
perjalanan dinas mekeng penuhi panggilan kpk,non-clickbait,0
as tunjukkan bukti iran dalang serangan drone pabrik minyak saudi aramco,non-clickbait,0
bayi pekanbaru sakit kabut asap orangtua uang berobat,non-clickbait,0
nikita mirzani anak tua muda lawan ,non-clickbait,0
jaksa kerusuhan 22 mei ambulans gerindra kamuflase simpan batu,non-clickbait,0
gantikan dimas ekky andi gilang finis posisi 24 moto2 misano,non-clickbait,0
jokowi lalai kebakaran hutan kabut asap,non-clickbait,0
aset pemerintah jakarta rp 1123 triliun modal bangun kota,non-clickbait,0
warga bayar kantor samsat potongan tunggakan pajak,non-clickbait,0
menyimpan twit twitter ketahuan follower ,clickbait,1
hasil motogp marquez juara kandang rossi,non-clickbait,0
hasil timnas 16 vs filipina garuda muda menang 4 gol balas,non-clickbait,0
kawanan monyet bongkar sampah perumahan elite pik cari makan,non-clickbait,0
tabrakan maut cianjur pengendara motor tewas,non-clickbait,0
gaduh revisi uu kpk isu papua dilupakan,non-clickbait,0
polisi amankan pasangan sejenis video mesumnya viral,non-clickbait,0
nonton trailer perempuan tanah jahanam bikin bulu kuduk merinding,non-clickbait,0
mantan bos holding utama saratoga hijrah lippo,non-clickbait,0
basuki sindir ditjen bina marga malas bangun terowongan,non-clickbait,0
cerita bripka eka nyangkut kap mobil 200 meter tilang pengendara,clickbait,1
pemprov jabar teken grab programnya,non-clickbait,0
kemenhub tambahan anggara rp 4415 miliar 2020,non-clickbait,0
once kabar republik cinta management bangkrut,clickbait,1
mendagri pemerintah setuju pengesahan revisi uu md3 keterwakilan adil proporsional,non-clickbait,0
indonesia vs thailand garuda tertinggal 0 1,non-clickbait,0
terungkap pelaku bergantian perkosa mayat remaja 13 tahun,non-clickbait,0
argentina capai semifinal piala dunia bola basket,non-clickbait,0
peneliti lipi revisi uu kpk ancaman demokrasi indonesia,non-clickbait,0
rini pengembangan pelabuhan dampak perekonomian bali,non-clickbait,0
video perampokan rumah makan gratis bogor viral kejadiannya,clickbait,1
indonesia vs thailand tim tamu gandakan keunggulan 2 0,non-clickbait,0
anak habibie suka lupa usia 80 an tahun,non-clickbait,0
kakek dituduh pemerkosa siswi sd bekasi akui perbuatannya,non-clickbait,0
giampaolo blak blakan borok ac milan,non-clickbait,0
menteri pppa pengesahan ruu perkawinan dinanti upaya selamatkan anak,non-clickbait,0
monyet berkeliaran kawasan pik hiburan warga,non-clickbait,0
pencairan fee bowo sidik pangarso nota kesepahaman pt htk pt iae,non-clickbait,0
andre taulany diskon beli harley,clickbait,1
laporkan elza syarief nikita mirzani serahkan bukti transkrip video,non-clickbait,0
anggap sp3 kpk wapres singgung rj lino,non-clickbait,0
indonesia vs thailand skuad garuda tertinggal 3 gol,non-clickbait,0
pegawai kpk kirim surat dpr pilih capim lemahkan kpk,non-clickbait,0
pasokan avtur bandara kertajati bandara soekarno hatta,non-clickbait,0
perseru vs persela tim tamu optimistis raih poin,non-clickbait,0
virgil van dijk segan puji sule bek hebat,non-clickbait,0
pengadilan iran selidiki perempuan bakar ditahan menonton sepak bola,non-clickbait,0
perintah sby anggota legislatifnya dukung jokowi maruf tahun,non-clickbait,0
anak bj habibie termakan hoaks kesehatan ayahnya,non-clickbait,0
wanita tewas ditabrak jalan kaki seberangi tol,non-clickbait,0
wakil ketua putri zulhas usulkan menyusui gedung dprd dki,non-clickbait,0
pimpinan dprd pembahasan wagub dki oktober 2019,non-clickbait,0
yuk intip koleksi mobil presiden wakil presiden museum joang 45,clickbait,1
indonesia vs thailand garuda kalah sugbk,non-clickbait,0
wapres jusuf kalla setuju dewan pengawas kpk,clickbait,1
dituduh sumbang dana pembelian senpi illegal habil bilang fitnah,non-clickbait,0
tarif cukai rokok persaingan industri ,clickbait,1
ambil formulir pilkada tangsel pdi azizah izin maruf amin,non-clickbait,0
perkembangan janinnya shandy aulia jalani usg minggu,non-clickbait,0
alasan shandy aulia matikan kolom komentar foto kehamilannya ig,clickbait,1
kivlan zen pakai kursi roda terjatuh rutan,non-clickbait,0
uang rp 16 miliar milik pemprov sumut hilang ditinggal mobil,non-clickbait,0
timnas 19 indonesia vs iran fakhri rombak pemain,non-clickbait,0
indonesia ditaklukkan thailand malaysia telan kekalahan,non-clickbait,0
kota palu diguncang gempa getaran sigli,non-clickbait,0
pemprov riau buka 14 posko korban asap pekanbaru daftarnya,clickbait,1
man united united belanja bursa transfer,non-clickbait,0
ribuan ikan mati mendadak terdampar pesisir pantai ambon,non-clickbait,0
mahasiswa sodorkan 6 poin karhutla gubernur sumsel mundur,clickbait,1
usul penyandang disabilias ditampung revitalisasi terminal tanjung priok,non-clickbait,0
siti zuhro revisi uu kpk lumpuh disfungsi,non-clickbait,0
melapor korban foto bugil,non-clickbait,0
6 bahan makanan bantu atasi asma,clickbait,1
perseru vs psm juku eja bermain 10 tahan imbang tuan rumah,non-clickbait,0
dikritik film kucumbu tubuh indahku diputar semarang,non-clickbait,0
ultras juventus ancam nyanyikan lagu rasialisme pertandingan,non-clickbait,0
vakum sinetron billy davidson tertantang youtuber,non-clickbait,0
rabu bpbd kalbar modifikasi cuaca atasi karhutla,non-clickbait,0
menaker perubahan dunia cepat masif,non-clickbait,0
walkot hendi berencana terapkan car free zone kota semarang,non-clickbait,0
5 kawasan pariwisata super prioritas kucuran rp 71 triliun,clickbait,1
hasil klasemen motogp marquez menjauh,non-clickbait,0
indonesia bambu diolah energi listrik terangi 3 desa,non-clickbait,0
sukses perankan milea vanesha prescilla buka main sinetron,non-clickbait,0
kepulauan solomon akui china terima bantuan rp 7 triliun beijing,non-clickbait,0
liga champions 5 pemain bintang absen laga psg vs real madrid,clickbait,1
diogo campos pikir tawaran persebaya,non-clickbait,0
kampanye presiden afghanistan diserang bom bunuh taliban 24 tewas,non-clickbait,0
kemendagri omnibus law gerus pendapatan daerah,non-clickbait,0
warga sukabumi diduga keracunan makanan 182 santap masakan hajatan,non-clickbait,0
pakar revisi uu kpk mendesak,non-clickbait,0
pameran buktikan bekasi pasar properti potensial,non-clickbait,0
kucumbu tubuh indahku wakili indonesia oscar 2020 garin nugroho,clickbait,1
3 warga malang tewas diduga akibat miras oplosan,non-clickbait,0
digitalisasi sekolah 38 sekolah natuna tablet,non-clickbait,0
sentuhan magis eduardo almeida selamatkan semen padang ,non-clickbait,0
gaji rendah anggota zita anjani pimpinan dprd dki ,clickbait,1
pemprov riau sarankan 65 satgas anies dikirim jambi sumsel,non-clickbait,0
september garuda indonesia operasikan rute manado davao,non-clickbait,0
pemerintah bongkar aturan 72 uu ketentuan izin lingkungan,non-clickbait,0
pencari suaka diwajibkan gulung tenda 0600 wib,non-clickbait,0
pertamina terjunkan personil atasi karhutla ancam wilayah produksi,non-clickbait,0
4 penjudi ditangkap tambora set domino disita,non-clickbait,0
pengesahan revisi uu kpk disaksikan 102 anggota dpr,non-clickbait,0
polisi tindak pelanggar ganjil genap lolos,clickbait,1
tahun wika gedung incar kontrak rp 1198 triliun,non-clickbait,0
populer dunia nusa bali kerap telan korban jiwa turis asing,non-clickbait,0
napoli vs liverpool tekad tuan rumah kalahkan juara bertahan,clickbait,1
waduk cimanggis mangkrak pembebasan lahan,non-clickbait,0
yusrianto bawa gerobak motor berisi galon serahkan formulir calon wali kota tangsel ,non-clickbait,0
peras pembeli narkoba rp 500 juta pegawai bnn gadungan ditangkap ,non-clickbait,0
kpk kewenangan menerbitkan sp3 jangka waktu 2 tahun,non-clickbait,0
bpk janji beberkan audit lahan izin usaha sawit,non-clickbait,0
tren busana pria plaza indonesia mens fashion week 2019,clickbait,1
hati hati terobos pintu perlintasan kereta api bandung ditilang rp 500 ribu,non-clickbait,0
lelang proyek jakarta international stadium diprotes kementerian pupr ,clickbait,1
gojek resmi beroperasi bandara soekarno hatta pesannya,clickbait,1
menteri susi bnpt awasi peredaran bom ikan,non-clickbait,0
menperin esemka pakai 62 persen komponen negeri,non-clickbait,0
seleksi cpns 2019 diumumkan cepat september,non-clickbait,0
pelamar cpns 2019 6 jabatan berusia maksimal 40 tahun,clickbait,1
62 pelaku ekonomi kreatif bantuan modal bekraf,non-clickbait,0
rupiah stabil potensi pelemahan terbuka lebar,non-clickbait,0
menteri panrb dorong universitas cetak lulusan berkompetensi global,non-clickbait,0
kementerian esdm penjual gas bumi pasang tarif mahal,clickbait,1
bingung bayar pajak ,clickbait,1
ihsg diramal bergerak zona hijau simak saham pilihan,clickbait,1
harga emas antam turun rp 754 ribu gram,non-clickbait,0
harga emas jatuh level terendah 2 pekan,non-clickbait,0
menteri susi curiga manuver 13 kapal pengawas vietnam natuna utara,non-clickbait,0
podcast iuran bpjs kesehatan 100 persen,non-clickbait,0
ihsg dibuka menghijau 6337 sektor aneka industri pimpin penguatan,non-clickbait,0
kementan lahan serasi diasuransikan,non-clickbait,0
kementerian pupr salurkan air bersih 4200 warga gunung kidul,non-clickbait,0
esemka arah pengembangan mobil nasional ,clickbait,1
pln luncurkan program magang 46 perguruan tinggi,non-clickbait,0
menperin penyebab esemka mobil china,non-clickbait,0
menteri rini seger budiarjo plt direktur utama ptpn iii,non-clickbait,0
perkuat riset sektor perikanan menteri susi gandeng lipi,non-clickbait,0
peserta magang karpet merah pegawai pln,clickbait,1
diserbu tekstil impor pengusaha perlindungan kemenperin,clickbait,1
menteri susi pangan timbukan konflik negara tetangga,clickbait,1
indef industri tembakau alternatif insentif,clickbait,1
edukasi finansial bikin masyarakat pintar atur investasi keuangan,non-clickbait,0
dana bantuan bekraf start up wajib lapor kondisi keuangan,non-clickbait,0
pemerintah target bangun 1500 km jalan tol 5 tahun,non-clickbait,0
proyek tol layang jakarta cikampek ii target rampung september,non-clickbait,0
grab dukung pengembangan mobil listrik indonesia,non-clickbait,0
kemenhub larang truk kelebihan muatan melintasi jalan tol 2020,non-clickbait,0
clustering jurus bri berdayakan nasabah ultra mikro,clickbait,1
grab pakai kendaraan listrik untungnya mitra pengemudi ,clickbait,1
pekerja asing bantu penuhi kebutuhan tenaga sektor konstruksi,non-clickbait,0
ihsg ditutup menguat rupiah posisi 14050 dolar as,non-clickbait,0
perlindungan milenial great eastern life luncurkan produk,clickbait,1
kspi tolak perluasan jenis pekerjaan tenaga asing,non-clickbait,0
grab mudah mobil listrik angkutan online,clickbait,1
lipi kembangkan 10 kapal riset nasional,non-clickbait,0
pln gandeng tni tingkatkan keandalan listrik,non-clickbait,0
rincian skema biaya pembangunan kota,clickbait,1
kemenhub taksi online beroperasi bandara,non-clickbait,0
pln serahkan penyelidikan penyebab pemadaman listrik bareskrim,non-clickbait,0
penyuluh butuh pelatihan tingkatkan orientasi daya saing,non-clickbait,0
kemenhub denda truk kelebihan muatan,non-clickbait,0
cegah pemadaman listrik terulang pln studi banding london,non-clickbait,0
kementan gelar fgd sistem penyuluhan pertanian hadapi era industri 40,non-clickbait,0
bappenas beberkan dampak ekonomi pemindahan kota ri,clickbait,1
ptpp garap proyek pltu ntt sulawesi utara,non-clickbait,0
start up teknologi dana hibah pemerintah,non-clickbait,0
pencabutan subsidi listrik tunggu pengesahan apbn 2020,non-clickbait,0
kemenhub anggarkan rp 29 triliun kembangkan 5 destinasi prioritas,non-clickbait,0
bandara kertajati ramai pertamina penuhi konsumsi avtur,non-clickbait,0
wujudkan ketahanan pangan kementan kawal penyaluran pupuk bersubsidi,non-clickbait,0
jokowi bangun istana negara papua bappenas,clickbait,1
penetapan tarif listrik pln serahkan pemerintah,non-clickbait,0
program pembangkit listrik 35 ribu mw beroperasi 11 persen,non-clickbait,0
gempa magnitudo 34 guncang palu,non-clickbait,0
sidang kivlan zen ditunda 2 pekan pengacara bekas luka granat kakinya penyakit,non-clickbait,0
pimpinan dpr setuju jokowi bangun istana papua,non-clickbait,0
pertemuan nasional legislatif demokrat putar dokumenter pencapaian sby,non-clickbait,0
fahri hamzah heran capim kpk teken kontrak politik komisi iii,clickbait,1
keluarga sengaja masukkan bj habibie icu istirahat,non-clickbait,0
menkumham pencabutan paspor veronica koman sesuai undang undang,non-clickbait,0
175 4 korporasi tersangka karhutla,non-clickbait,0
sandiaga uno gabung gerindra ,clickbait,1
dpr rapat capim kpk masyarakat sipil icw,non-clickbait,0
keluarga bj habibie jantung muda,non-clickbait,0
keberatan dakwaan kivlan zen ajukan eksepsi,non-clickbait,0
putra bj habibie stabil lemas,non-clickbait,0
tersangka art tewas diterkam anjing ,clickbait,1
airlangga hartarto kader golkar dpr kawal kebijakan jokowi,non-clickbait,0
bambang sadono amandemen terbatas uud melebar kemana,non-clickbait,0
putra bj habibie khawatir beliau sembuh,clickbait,1
3 permintaan pembangunan istana presiden papua,clickbait,1
kader muda nu dukung revisi uu kuatkan kpk,non-clickbait,0
mpr menghidupkan gbhn suara rakyat,clickbait,1
kisah pencuri terperangkap rumah mewah sasarannya,clickbait,1
keluarga batasi pembesuk bj habibie rumah sakit,non-clickbait,0
antam sabet penghargaan gold sdgs kopi halmahera,non-clickbait,0
kpk geledah 5 lokasi terkait mafia migas,non-clickbait,0
mpr rekomendasi gbhn berisi program 50 tahun 10 halaman,non-clickbait,0
kpk tetapkan eks dirut petral bambang irianto tersangka mafia migas,non-clickbait,0
theo sambuaga bj habibie salat berbaring,clickbait,1
cari waktu jokowi kunjungi papua,clickbait,1
kapolda jatim ultimatum veronica koman kooperatif,non-clickbait,0
wakil ketua mpr prihatin kondisi moral bangsa memburuk,non-clickbait,0
mafia migas bambang irianto terima suap usd 29 juta,non-clickbait,0
jdih bnp2tki raih terbaik ii jdihn award 2019,non-clickbait,0
video operasi patuh jaya sasar pengendara kawasan juanda gondangdia,clickbait,1
muncul usulan dki wagub ,clickbait,1
ratusan peneliti lipi tolak revisi uu kpk,non-clickbait,0
potret kemiskinan keluarga karawang tinggal gubuk kandang ayam,clickbait,1
jokowi paksa bumn terima 1000 masyarakat papua,clickbait,1
jokowi tahun istana presiden dibangun papua,clickbait,1
lelang erp batal dishub dki coret anggaran rp 409 milliar apbd 2019,non-clickbait,0
bertemu jokowi tokoh papua pemekaran bangun istana kepresidenan,clickbait,1
doa maruf amin kesembuhan bj habibie,clickbait,1
tokoh papua benny wenda berhak mengatur nkri tanah papua,clickbait,1
video warteg terbakar jakarta barat,clickbait,1
jokowi setujui usulan pemekaran wilayah papua papua barat,non-clickbait,0
pln sabet 9 penghargaan isda 2019,non-clickbait,0
dpr bahas revisi uu md3 golkar incar posisi ketua mpr,clickbait,1
datangi gedung merah putih tokoh lintas agama tolak revisi uu kpk,non-clickbait,0
laporan dicabut polisi hentikan pemotor tabrak pejalan kaki trotoar,non-clickbait,0
ketua dprd kota jayapura sumbang tanah pribadi bangun istana presiden,non-clickbait,0
ide anies legalkan pkl trotoar langgar undang undang ,clickbait,1
demokrat tunggu rekomendasi dpp terkait pimpinan dprd dki,non-clickbait,0
rumah makan gratis bogor digarong3 handphone raib,non-clickbait,0
syarat minimal pendidikan pelamar 6 jabatan cpns,non-clickbait,0
jokowi bertemu tokoh papua istana,non-clickbait,0
kabar bj habibie meninggal hoaks,non-clickbait,0
catat gerhana matahari cincin indonesia 26 desember 2019,clickbait,1
jenguk bj habibie rspad anies baswedan berkomunikasi,clickbait,1
tingkatkan kompetensi kemnaker pelatihan pkb,non-clickbait,0
video ganjil genap diperluas udara jakarta kotor,clickbait,1
kenyamanan menpar homestay regulasi,clickbait,1
5 tewas ka gumarang hantam angkot cibitung 11 tahun,non-clickbait,0
jenguk bj habibie sby absen acara demokrat,clickbait,1
941 pelanggaran perluasan ganjil genap,non-clickbait,0
komisi iii dpr temui koalisi masyarakat sipil bahas capim kpk,non-clickbait,0
sby air rindu sang belahan hati ani yudhoyono,clickbait,1
sterilisasi trotoar dishub dki jakarta lakukan kanalisasi jalan,non-clickbait,0
didampingi budi gunawan jokowi dengar aspirasi tokoh papua,non-clickbait,0
polisi tangkap pengendara motor tabrak pejalan kaki trotoar viral medsos,non-clickbait,0
sby ekonomi indonesia tumbuh berkelanjutan,clickbait,1
metro sepekan cerita kecelakaan tol cipularang wanita berbaju putih ,clickbait,1
sby harap pidato kontemplasinya didengar jokowi,non-clickbait,0
top 3 news raya meninggal kelanjutan video syur vina garut ,clickbait,1
fakta terungkap aulia kesuma rekonstruksi pembunuhan suami anak tiri,clickbait,1
pb djarum setop audisi beasiswa bulu tangkis,non-clickbait,0
pemerintah batasi asing papua papua barat,non-clickbait,0
suku suku manokwari laksanakan deklarasi damai,non-clickbait,0
ditjen imigrasi cabut paspor veronica koman,non-clickbait,0
kpk umumkan tersangka mafia migas siang,non-clickbait,0
harap harap cemas ujung revisi uu kpk,clickbait,1
akses internet 25 wilayah papua 11 daerah papua barat dibuka,non-clickbait,0
airlangga jual nama jokowi jelang munas golkar,non-clickbait,0
kebakaran kapuk muara berhasil dipadamkan 21 damkar dikerahkan,non-clickbait,0
wiranto gubernur gubernur patungan bangun asrama nusantara,clickbait,1
kivlan zen jalani sidang perdana kepemilikan senjata api ilegal,non-clickbait,0
963 kendaraan tilang sore perluasan ganjil genap berlaku,non-clickbait,0
pan putri zulkifli hasan pimpinan dprd dki,non-clickbait,0
video pria pamer ilmu tenaga ditilang polisi,clickbait,1
tokoh papua jokowi hukum tuhan berbeda,clickbait,1
kabut asap pekat sekolah jambi diliburkan,non-clickbait,0
dishub jaksel ganjil genap lancar,clickbait,1
wiranto kirim utusan pbb konflik papua,non-clickbait,0
jenguk habibie rspad hamdan zoelva semoga cepat disembuhkan allah,clickbait,1
hadiri sidang perdana kepemilikan senjata api kivlan zen pakai kursi roda,clickbait,1
peneliti lipi revisi uu kpk bentuk kartel politik dpr,clickbait,1
kpk menkumham pelajari revisi uu kpk,non-clickbait,0
ditjen imigrasi veronica koman australia,non-clickbait,0
anies perbaikan kualitas udara jakarta,clickbait,1
cuaca langit jabodetabek cerah pagi malam,clickbait,1
adik kandung bj habibie kondisi membaik,clickbait,1
ketum pbnusaid aqil terpilih vice president religion for peace,non-clickbait,0
100 ani yudhoyono berpulang kenangan sby sosok memo,clickbait,1
tokoh papua bertemu jokowi budi gunawan ujung tombak nkri,clickbait,1
jaksa kivlan zen bayar rp 25 juta intai wiranto luhut,non-clickbait,0
demokrat bangun museum ani yudhoyono pacitan,non-clickbait,0
pilih cawagub dki fraksi psi kriteria,clickbait,1
doa tokoh bj habibie dirawat rspad,clickbait,1
keluarga batasi tamu rumah bj habibie,non-clickbait,0
kpk cegah anggota dpr melchias mekeng negeri,non-clickbait,0
putra bj habibie lupa berumur 80 tahun,clickbait,1
keluarga bj habibie meninggal dunia hoaks dipercaya,clickbait,1
mendagri otonomi 2021,clickbait,1
didampingi kuasa hukum sidang dakwaan habil marati ditunda,non-clickbait,0
keluarga bj habibie dirawat jerman,non-clickbait,0
nuh respons habibie bagus buka,clickbait,1
jk setuju pegawai kpk berasal asn,non-clickbait,0
fahri hamzah mengaku tengah persiapkan partai gelora,non-clickbait,0
jk jokowi kirim surpres dpr terkait revisi uu kpk,non-clickbait,0
polisi selidiki transaksi keuangan rekening veronica koman,non-clickbait,0
menteri lhk kirim surat protes dubes malaysia asap karhutla,non-clickbait,0
wiranto pastikan pembinaan atlet bulu tangkis berjalan,non-clickbait,0
kisah pilu asih diperkosa tumbal pesugihan teman,clickbait,1
sheila majid ruth sahanaya kangen kangenan golden memories asia indosiar,clickbait,1
raditya dika menderita autoimun anak alami gejala,non-clickbait,0
tampil konser ari lasso andra and the backbone latihan,clickbait,1
4 fakta sidang perdana narkoba jefri nichol,clickbait,1
gelar konser 3 kota ari lasso intim penggemar,clickbait,1
dianggap membongkar aib bebby fey ambil pusing,clickbait,1
aktor kim min joon nikahi kakak dragon,clickbait,1
kim kardashian gelisah didiagnosa mengidap penyakit lupus,non-clickbait,0
fanny ghassani mengaku dilarang suami unggah foto berbikini,clickbait,1
bima aryo janji klarifikasi anjingnya tewaskan art,clickbait,1
jalani radioterapi ria irawan kiriman bunga jokowi,non-clickbait,0
saking ngerinya akting lee wook kru drama menenangkan penonton,clickbait,1
mengaku korban pemerkosaan 4 fakta menarik barbie nouva,clickbait,1
ahmad dhani thr keluarga korban kecelakaan dul jaelani,clickbait,1
sepekan unggah pose berhijab irish bella ngaku berhijrah,clickbait,1
korban perkosaan barbie nouva lapor polisi ,clickbait,1
slank tampil bareng mltr massive worldwide 2019 malaysia,non-clickbait,0
film joker bertempat dunia batman,non-clickbait,0
ngaku tinggal amerika barbie kumalasari bikin geli boy william,clickbait,1
raih 13 juta penonton gundala film terlaris 6 tahun,non-clickbait,0
menderita autoimun raditya dika berobat singapura,non-clickbait,0
penderitaan prilly latuconsina bermata bengkak danur 3 sunyaruri,non-clickbait,0
perasaan adipati dolken warkop dki reborn tayang bioskop,clickbait,1
peran tohpati lagu terbaru penyanyi riri,non-clickbait,0
kulit sensitif gracia indri selektif pilih kecantikan,clickbait,1
peringatkan farhat abbas hotman paris jaga kesehatan minum vitamin,clickbait,1
berhenti sinead oconnor manggung hijab,clickbait,1
bebby fey ajak sumpah pocong youtuber membohonginya,clickbait,1
heboh pengakuan barbie nouva diancam pistol diperkosa,clickbait,1
joker dinobatkan film terbaik festival film venesia,non-clickbait,0
elza syarief kecewa perlakuan hotman paris,clickbait,1
ahmad dhani dipenjara korban dul jaelani khawatir santunan terhenti,non-clickbait,0
korban perkosaan barbie nouva ngaku dilecehkan paman,non-clickbait,0
video hailee stainfeld gabung marvel ,clickbait,1
hobi olahraga mahal ali syakieb rogoh kocek rp 100 juta,clickbait,1
susah tidur jefri nichol ditawari ganja restoran fast food kemang,clickbait,1
video joker raih penghargaan film terbaik festival film venice 2019,clickbait,1
tarra budiman keberatan nama anaknya dipakai,non-clickbait,0
nicki minaj maaf pengumuman pensiun,non-clickbait,0
agnez mo ceritakan makna mendalam lagu diamond,clickbait,1
sandra dewi bikin iri cantik singset melahirkan,clickbait,1
mane tegaskan bahagia liverpool,non-clickbait,0
rossi prediksi inter milan saingi juventus,non-clickbait,0
melesat bak meteor chelsea asuh mason mount usia,clickbait,1
jadwal siaran timnas indonesia vs thailand kualifikasi piala dunia 2022,non-clickbait,0
bek manchester united berobat china kesembuhan cedera,non-clickbait,0
nba haramkan pemain bergaya ala ninja,non-clickbait,0
abaikan kpai pbsi daerah audisi bulutangkis djarum jalan,non-clickbait,0
jadwal liga inggris pekan mu tantang leicester,clickbait,1
jadwal shopee liga 1 2019 pekan persipura vs persija,non-clickbait,0
atlet jetski indonesia aqsa sutan aswar juara amerika serikat,non-clickbait,0
pelatih timnas indonesia pemain thailand kualitas pembeda,clickbait,1
lawan timnas indonesia pelatih thailand perbaiki lini,non-clickbait,0
timnas indonesia vs thailand waspadai gempuran lawan,clickbait,1
berlarut ganjar pranowo mediator kpai djarum,non-clickbait,0
bangkit timnas indonesia tempur melawan thailand,clickbait,1
adu taktik timnas indonesia vs thailand simon mcmenemy ditantang pelatih kelas piala dunia,clickbait,1
hasil lengkap kualifikasi euro 2020 jerman rebut puncak klasemen belanda mengamuk,clickbait,1
radar mu respons james maddison,clickbait,1
winger mu frustrasi dipulangkan timnas inggris,clickbait,1
prediksi timnas indonesia vs thailand pantang kalah ,clickbait,1
jadwal timnas indonesia vs thailand kualifikasi piala dunia 2022 siaran televisi,non-clickbait,0
