title,label,label_score
desak jokowi sivitas lipi tolak revisi uu kpk,non-clickbait,0
melanie subono doain eyang habibie tahlil,non-clickbait,0
kering luas perintah gorontalo tetap status darurat,non-clickbait,0
jokowi 141 juta duduk ri kelas 2020 maksud,clickbait,1
alas terowongan tol cisumdawu mrt,clickbait,1
toyota calya 2019 luncur simak detail harga,clickbait,1
lemah kurs rupiah 6 bank,clickbait,1
akibat kabut asap kualitas udara palangkaraya kategori bahaya,non-clickbait,0
diskon 50 persen tunggak pajak kendara dki,non-clickbait,0
banjir kritik jokowi pasti revisi uu kpk jalan,non-clickbait,0
sinergi bumn telkom jasindo barter layan,non-clickbait,0
fraksi demokrat dprd bandung benar anggota tahan polresta padang,non-clickbait,0
contoh anak hasil turun 40 kg,non-clickbait,0
tpas makassar bakar timbul bau sengat sekolah libur,non-clickbait,0
agus rahardjo pasti saut situmorang mundur kpk,non-clickbait,0
siswa iseng bakar sampah sekolah 2 laboratorium ludes bakar,non-clickbait,0
fakta ribu ikan mati pantai ambon bau amis sengat lipi ambil sampel bangkai,non-clickbait,0
drone serang fasilitas saudi aramco harga minyak lambung iran perang,non-clickbait,0
kisah afuk kayuh sepeda onthel 276 kilometer kembali dompet,non-clickbait,0
alas trotoar kalimalang tengah jalan,clickbait,1
usaha jokowi ingat ketidakpastian ekonomi global,non-clickbait,0
polisi tangkap komplot curi perkosa kawasan senen,non-clickbait,0
ketua kpk nanti temu presiden,non-clickbait,0
pemprov dki hapus denda 9 jenis pajak 30 desember 2019,non-clickbait,0
ekspor ikan indonesia kalah vietnam,clickbait,1
usul wagub 1 anies atur uu selera gubernur dprd,non-clickbait,0
duga akibat steker rusak rumah ngawi ludes lalap api,non-clickbait,0
kanker paru renggut nyawa chrisye gejala obat,non-clickbait,0
tugas damkar turun sumur evakuasi kucing matraman,non-clickbait,0
jalan sidang narkoba jefri nichol senyum adil,non-clickbait,0
kontes ikan koi bandung pecah rekor dunia,non-clickbait,0
china open 2019 jonatan christie lakon perang saudara,non-clickbait,0
speed boat balik klungkung turis asing tinggal,non-clickbait,0
corolla altis luncur stok model habis,non-clickbait,0
500 cinta burung anggota dewan ramai lomba kicau mamuju tengah,non-clickbait,0
warga bantul temu tewas samping rel kereta api,non-clickbait,0
senin kpk panggil melchias marcus mekeng saksi,non-clickbait,0
kabut asap ganggu terbang kemenhub masyarakat sabar,non-clickbait,0
ronaldo menang sedu sedu video ayah,non-clickbait,0
barang branded kiki amalia jastip bayar cicil,non-clickbait,0
hipmi jokowi pilih menteri pro usaha,non-clickbait,0
kisah rawan lewat bukit dalam ntt tolong derita ganggu jiwa pasung,non-clickbait,0
tips tampil unggul banding kandidat cari,clickbait,1
kabut asap palangkaraya pekat sekolah libur,non-clickbait,0
crown group raih harga gengsi australia,non-clickbait,0
kenang chrisye rokok kanker paru hantu,clickbait,1
jokowi kpk kenal kembali mandat,non-clickbait,0
tipu 200 calon jamaah umrah bos agen travel pt damtour tangkap polisi,non-clickbait,0
pria tewas bacok teman tertawa rokok utang tagih,non-clickbait,0
smf grab rilis kpr bunga,non-clickbait,0
walhi perintah laksana putus ma aju pk,non-clickbait,0
impor china turun tajam alhamdulillah neraca dagang ri surplus,non-clickbait,0
lamar sahila hisyam tualang cinta vicky prasetyo,non-clickbait,0
menang gisel sedih malu,non-clickbait,0
agus rahardjo lantik sekjen direktur tuntut kpk,non-clickbait,0
pek suhu bengkulu dingin sebab,clickbait,1
singgung iriana jokowi kondisi kini bahagia bekas,clickbait,1
dpr nilai sengaja pilih firli ketua kpk,non-clickbait,0
kering parah warga bangun tandon kolam terpal,non-clickbait,0
posko sehat call center siaga korban kabut asap riau,non-clickbait,0
kabut asap riau 3 pr jokowi tangan karhutla indonesia,non-clickbait,0
perempuan hamil sadar kandung,clickbait,1
hasil jepret ponsel 4 kamera oppo a9 2020,clickbait,1
eduardo almeida tekad selamat semen padang degradasi,non-clickbait,0
dpr bentuk pansus kaji pindah kota,non-clickbait,0
modal desa kutuh raup puluh miliar rupiah,clickbait,1
agustus september 2019 titik api kalteng,non-clickbait,0
claudia gadis cirebon serta the voice jerman bikin bangga indonesia,non-clickbait,0
wenang dewan awas awas kerja kpk,clickbait,1
status waspada kondisi gunung slamet,clickbait,1
tagih utang rp 14000 nenek iyah bunuh mayat bakar,non-clickbait,0
daftar harga calya sigra tahun tahun,non-clickbait,0
15 jam bakar tpas makassar padam bau busuk cium,non-clickbait,0
masyarakat garut selatan cepat mekar,non-clickbait,0
calya sigra mobil murah andal indonesia,non-clickbait,0
terima tilang langgar lintas bakar motor,non-clickbait,0
amat transportasi usul strategi tekan angka langgar ganjil genap,non-clickbait,0
pemprov dki potong tunggak pajak 50 persen rinciannya,clickbait,1
pdi serah mandat pimpin kpk presiden bijaksana,non-clickbait,0
kabut asap ganggu terbang ap ii tumpang,clickbait,1
rentet sanksi tayang spongebob squarepants indonesia,non-clickbait,0
indeks standar cemar udara batam turun dinkes larang hamil rumah,non-clickbait,0
pagi pimpin kpk lantik jabat,non-clickbait,0
si istri usia 73 tahun lahir bayi kembar pria serang jantung,clickbait,1
harga calya sigra bekas rp 100 juta,non-clickbait,0
5 unggul daihatsu sigra,clickbait,1
rossi idola balap f1,non-clickbait,0
chrisye google doodle,non-clickbait,0
perintah luncur program tol udara tekan harga tiket pesawat 2020,non-clickbait,0
5 tarik balkonjazz festival 2019 pasar balkon tutup yura yunita,clickbait,1
johan budi pamit istana jejak karier wartawan anggota dewan,non-clickbait,0
minimarket cikupa bakar unit madam bakar kerah,non-clickbait,0
persipura kandang sidoarjo putar liga 1 2019,non-clickbait,0
pakai ikat kepala khas batak sus masyarakat turis diet plastik,non-clickbait,0
kabut asap tebal terbang lokal lingga riau batal,non-clickbait,0
pancing pria dapat ikan mata dinosaurus,non-clickbait,0
bekas iriana bikin kuis hadiah sepeda laptop,non-clickbait,0
pulang daftar harga tiket laga timnas 16,clickbait,1
5 fitur tarik toyota calya wajib,clickbait,1
kanye west dj khaled sepatu yeezy rilis,non-clickbait,0
resmi gera indonesia bersih bekas iriana jokowi singgung sampah bahagia,non-clickbait,0
alas kolonel beben maju pilkada tangsel 2020,clickbait,1
sampah ancam kelola labuh kcn marunda libat sih laut,non-clickbait,0
bmkg ingat gelombang tinggi air kepri kabut asap,non-clickbait,0
bencana asap kpai dorong anak anak ajar online,non-clickbait,0
serah mandat gelisah kpk langkah jokowi,non-clickbait,0
daihatsu sigra 2019 resmi luncur ubah,clickbait,1
amat wagub 1 canda pungguk rindu,non-clickbait,0
rossi hilang taji kandang,non-clickbait,0
calon wali kota tangsel kolonel beben mundur tni,non-clickbait,0
jadwal kualifikasi piala asia 16 indonesia vs filipina,non-clickbait,0
hasil liga italia ac mil posisi 6 klasemen liga italia,non-clickbait,0
81 terbang lion air group batal akibat kabut asap daftar,clickbait,1
kalah marquez quartararo,clickbait,1
5 fakta dampak kabut asap karhutla udara sehat siksa rakyat,clickbait,1
duduk perkara celaka tol jogorawi gereja mobil pecah ban,non-clickbait,0
antusiasme warga selfie makam bj habibie,non-clickbait,0
gisel salah bilang partner mau gimana,non-clickbait,0
viral celaka tunggal tol jagorawi veronica koman angkat bicara,clickbait,1
spanyol juara dunia basket marc gasol cetak rekor langka nba,non-clickbait,0
cerita keluarga korban asap pekanbaru ungsi ogah pulang batuk pusing,non-clickbait,0
kilang aramco serang drone harga minyak tembus 100 dollar as,clickbait,1
robertson firmino bawa dampak liverpool,non-clickbait,0
spongebob squarepants gundala sanksi kpi istri justin bieber curhat nikah,non-clickbait,0
bj habibie tutup usia johan budi pamit peluk xanana habibie,non-clickbait,0
isolasi rs putra elvy sukaesih jenguk,non-clickbait,0
istri ridwan kamil warga jabar makan kecap kerupuk,non-clickbait,0
watford vs arsenal the gunners gagal tahan unggul 2 gol,non-clickbait,0
as roma vs sassuolo henrikh mkhitaryan bintang laga debut,non-clickbait,0
indonesia terima bendera simbolis tuan rumah fiba world cup 2023,non-clickbait,0
damai acara hamil obat kedaluwarsa,non-clickbait,0
hasil liga inggris 2 tim gagal raih menang,non-clickbait,0
duga papar kabut asap bayi umur 4 sumsel tinggal,non-clickbait,0
desa bal raup dapat rp 50 miliar lowong bank indonesia,non-clickbait,0
aksi tolong animasi paw patrol pukau anak anak,non-clickbait,0
kpk surat xanana keluarga bj habibie,clickbait,1
mobil bekas murah celaka tol jagorawi,non-clickbait,0
tengah september serap apbd dki 2019 476 persen,non-clickbait,0
verona vs ac mil piatek bawa tim menang henti puasa gol,non-clickbait,0
juara motogp san marino marc marquez cemooh fans rossi misano,non-clickbait,0
menkeu terbit atur super deduction vokasi,non-clickbait,0
15 wisata malang batu cocok keluarga,clickbait,1
makan 4 alpukat kunci kulit glowing victoria beckham,non-clickbait,0
korban lempar batu derita 9 jahit main bola,non-clickbait,0
tuduh polisi bantah veronica koman,clickbait,1
xanana gusmao ziarah makam kakak tua bj habibie,non-clickbait,0
kabut asap kemenhub bandara kalimantan sumatera operasi,non-clickbait,0
kronologi bunuh 2 balita kembar aniaya suami tetap sangka,non-clickbait,0
mitha the virgin baladewa kangen ahmad dhani,non-clickbait,0
toyota calya daihatsu sigra baru luncur siang,non-clickbait,0
cerita guru paud lahir bayi kembar 3 khawatir salin normal,non-clickbait,0
nestle target nol emisi gas rumah kaca 2050,non-clickbait,0
tuduh as serang pabrik minyak arab saudi iran perang,non-clickbait,0
oktober jakarta culinary feastival gelar,non-clickbait,0
ajak pdi ppp tentu arah koalisi pilkada depok,non-clickbait,0
google photos fitur instagram stories,non-clickbait,0
terminal 2 bandara soekarno hatta terminal traveloka,clickbait,1
hamka hamzah kutuk lempar batu bus persib dorong laku cari,non-clickbait,0
lahan 26 usaha sawit kalbar segel kait karhutla daftar,clickbait,1
pdi dukung jokowi revisi uu kpk alas,clickbait,1
wejang inisiator esemka,non-clickbait,0
psis bruno silva tampil lawan baya,non-clickbait,0
tanggap serang drone pabrik minyak saudi aramco trump as tembak,non-clickbait,0
daftar makan cuci masak,clickbait,1
sarap warung encim sukaria masakan lintas budaya tangerang,non-clickbait,0
kendara rambu ganjil genap perintah revisi atur buat sim,non-clickbait,0
tulis ambil formulir calon wali kota tangsel pdi,clickbait,1
jogja kota batik dunia unjuk gigi lisbon portugal,non-clickbait,0
bmkg jabodetabek cerah awan,non-clickbait,0
dolce gabbana label mewah tawar ukur inklusif,non-clickbait,0
dpr perintah bahas 29 poin revisi uu kpk potensi lemah,non-clickbait,0
spongebob squarepants tegur kpi savespongebob trending twitter,non-clickbait,0
3 investor asing tarik bangun lrt jawa timur,clickbait,1
korban asap posko sehat kian obat obat tip,non-clickbait,0
pkb pesimistis koalisi gemuk bentuk lawan pks pilkada depok,non-clickbait,0
bahaya laten batu krikil sarang alur ban,non-clickbait,0
duduk perkara tutup kantor gojek lampung bijak insentif,non-clickbait,0
aneh trotoar kalimalang tengah jalan,non-clickbait,0
walkot hendi jajan pasar enak semarang genuk,non-clickbait,0
kris jenner daftar lagu teman minum wine,non-clickbait,0
7 kepala sekolah jateng papar radikalisme ganjar tindak,non-clickbait,0
gelar 1010 brands festival belanja shopee gratis ongkir,non-clickbait,0
10 wisata gratis instagramable bal,clickbait,1
mitsubishi pajero sport triton teman jalan daki meru,non-clickbait,0
mobil listrik cocok pakai drift,non-clickbait,0
jokowi salah hitung beban periode,non-clickbait,0
juang irish bella jalan hamil kaki bengkak darah,non-clickbait,0
samsung boyong tim sport detonator tgs 2019,non-clickbait,0
jefri nichol jalan sidang lanjut narkoba,non-clickbait,0
psg vs real madrid juara perancis tak kuat neymar mbappe,non-clickbait,0
8 tips dewasa hidup kencan,clickbait,1
anak sering main hp dampak,clickbait,1
pasar the newton 2 ciputra bidik kerja milenial kuningan,non-clickbait,0
sambut ulang tahun kota bandung pemkot bersih bersih kota,non-clickbait,0
bisnis rumah usaha katering industri,non-clickbait,0
seru vs psm latih sesal kartu merah zulham zamrun,non-clickbait,0
harga emas antam rp 8000,non-clickbait,0
duduk perkara tegur kpi animasi spongebob squarepants,non-clickbait,0
sebab bayi 4 sumsel tinggal sesak napas duga papar kabut asap,clickbait,1
independensi wenang kpk ancam pangkas,clickbait,1
demokrat aja bentuk koalisi gemuk pdi pilkada depok,clickbait,1
dewi bunuh 2 anak kembar korban tidur pulas,non-clickbait,0
temu koki michelin star 7 alas tarik jakarta culinary festival,non-clickbait,0
rfef ansu fati kuat timnas spanyol,non-clickbait,0
harley penuh ukir motor kustom baik makassar,non-clickbait,0
tpa antang makassar bakar 15 jam warga saki asap sampah,non-clickbait,0
pola makan vegetarian bayi gizi,non-clickbait,0
tentu sadap atur draf revisi uu kpk,clickbait,1
kenal lafal sigra sumbang jual besar daihatsu,clickbait,1
estimasi harga model toyota calya daihatsu sigra,non-clickbait,0
dampak kabut asap puluh ribu warga serang ispa warga salat hujan,non-clickbait,0
utang negeri indonesia tembus rp 5534 triliun,non-clickbait,0
butuh komitmen pariwisata maratua dunia,non-clickbait,0
kitkat ganti kemas plastik kertas origami,non-clickbait,0
bagi sepeda ajar bekas iriana jokowi mantu,non-clickbait,0
bus persib lempari batu 2 main luka kronologi,clickbait,1
agus rahardjo pasti aktivitas kpk jalan,non-clickbait,0
walhi perintah klaim titik api bakar turun,non-clickbait,0
bnpb kewalahan padam api bakar luas kabut asap parah,non-clickbait,0
diskon calya sigra model capai rp 7 juta,non-clickbait,0
jokowi pimpin kpk bijak negara,non-clickbait,0
jadwal update android 10 ponsel realme,clickbait,1
agus rahardjo pegawai kpk terima firli cs pimpin,non-clickbait,0
pidato ras ketua nasdem tanjungpinang henti,non-clickbait,0
motogp 2019 rossi lemah motor kalah saing,non-clickbait,0
pimpin serah mandat presiden kpk jalan,non-clickbait,0
jokowi hipmi menteri pro usaha,non-clickbait,0
kronologi langgar lintas bakar motor tilang,non-clickbait,0
pemkot jakarta utara pasang alat ukur kualitas udara lokasi lebur alumunium,non-clickbait,0
ubah eksterior interior toyota calya 2019,clickbait,1
motogp 2019 marquez motivasi cemooh fans rossi,non-clickbait,0
koalisi gemuk nilai kalah calon pks pilkada depok,non-clickbait,0
bahas tutup dpr perintah sepakat rkuhp,non-clickbait,0
fraksi pdi pabrik keluar limbah asap atur main jakarta,non-clickbait,0
kait karhutla presiden jokowi kirim surat isi 10 desa,non-clickbait,0
seret seteru nikita mirzani melaney ricardo damai elza syarief,non-clickbait,0
dpr sahkan ruu kawin batas usia kawin 19 tahun,non-clickbait,0
identitas 2 wna korban speed boat balik devils tear nusa lembongan,non-clickbait,0
aktivis icw seleksi calon wali kota tangsel pdi,non-clickbait,0
daihatsu sigra 2019 pakai air circulator ac double blower,non-clickbait,0
viral plus minus toyota calya daihatsu sigra,clickbait,1
rumah bakar kalideres milik duga alami ganggu jiwa,non-clickbait,0
intip 3 arloji seiko tema monster hunt,clickbait,1
libat revisi uu kpk kirim surat dpr,non-clickbait,0
tugas bersih temu janin tumpu sampah,non-clickbait,0
ringan pajak kendara warga dki jakarta,non-clickbait,0
kronologi 2 wna tewas akibat speed boat balik devils tear lembongan,clickbait,1
fahri hamzah usul jokowi lantik firli cs alas,clickbait,1
pln rasio elektrifikasi ntt capai 100 persen,non-clickbait,0
kisah mistis nan romantis danau asmara permata timur flores,clickbait,1
liga champions sebab ronaldo musuh fans atletico madrid,non-clickbait,0
10 varian harga lengkap daihatsu sigra 2019,clickbait,1
sd papar asap industri cilincing pasang kain filter,non-clickbait,0
diri kaskus andrew darwis lapor palsu,non-clickbait,0
konstruksi terowongan tunjang kembang kawasan pariwisata,non-clickbait,0
marvel laku ubah doctor strange,non-clickbait,0
bahas tutup dpr tunda kesah rkuhp,non-clickbait,0
kkp rencana reklamasi serta rencana akurat,non-clickbait,0
takut sita alas pria tilang bakar motor,clickbait,1
tahun galaxy galaxy note,clickbait,1
driver grabcar beli rumah bunga kpr syarat,clickbait,1
ketua kppg harap caleg perempuan golkar pimpin alat lengkap dewan,non-clickbait,0
arsene wenger sesal datang messi arsenal,non-clickbait,0
trotoar kalimalang tengah jalan bongkar,non-clickbait,0
bowo sidik aku perintah direktur usaha milik urus terima fee,non-clickbait,0
bunuh mertua wahono ancam penjara umur hidup,non-clickbait,0
burung kolibri sambung rantai hidup bangka belitung ancam punah,non-clickbait,0
riau provinsi bakar hutan parah tahun 2019,clickbait,1
ombak direksi garuda indonesia panggil manajemen sriwijaya besok,non-clickbait,0
3 sebab rendah minat baca anak indonesia,clickbait,1
puskesmas cilincing warga keluh batuk dampak industri lebur alumunium,non-clickbait,0
ganti mas ekky andi gilang turun moto2 gp san marino,non-clickbait,0
dana non apbn kcn lanjut bangun labuh marunda,non-clickbait,0
pemkab sanggau aju cabut izin 5 usaha kelapa sawit kait karhutla,non-clickbait,0
bowo sidik percaya catat terima fee pt htk,non-clickbait,0
kivlan zen menang bicara istri hadap sidang dakwa,non-clickbait,0
ormas pemuda pancasila reza ao daftar calon walkot tangsel,non-clickbait,0
pim muara transaksi hari beli ikan tembus rp 7 miliar,non-clickbait,0
persipura vs persija macan mayor turun trio rekrut anyar,non-clickbait,0
direksi sriwijaya air copot mantan jabat garuda,non-clickbait,0
eks pimpin kpk dpr perintah buru buru revisi uu kpk,non-clickbait,0
rangka honda genio pakai motor listrik,non-clickbait,0
ganjil genap tumpang mrt tambah,non-clickbait,0
dprd dki gubernur wajib lapor ganti wali kota anies,non-clickbait,0
ibunda aldi taher doa sembuh ria irawan,non-clickbait,0
wiranto angkut mahasiswa papua hercules jalan,non-clickbait,0
bekas dirut petral tetap sangka mafia migas,non-clickbait,0
akademisi papua sulit terima mahasiswa sama,non-clickbait,0
30 sangka rusuh papua barat 12 dpo peran,clickbait,1
wajib serta audisi kena logo pb djarum apresiasi,non-clickbait,0
abraham samad calon pimpin kpk cacat yuridis,non-clickbait,0
agam modifikasi komunitas kendara listrik,clickbait,1
cepat prediksi madam listrik pulau ribu 15 jam,non-clickbait,0
inspirasi kopi abdul the coffee theory rilis coffee baby,non-clickbait,0
ganjil genap mrt naik target tumpang 100000,non-clickbait,0
edar pil hexymer mahasiswa cianjur tangkap polisi,non-clickbait,0
candu main game online pemuda alami buta,clickbait,1
aburizal kondisi habibie pagi,non-clickbait,0
indonesia vs thailand antusiasme masyarakat tonton timnas turun,non-clickbait,0
rumah jati padang bakar duga asal obat nyamuk,non-clickbait,0
rapat paripurna kesah revisi uu kpk nilai cacat etik,non-clickbait,0
program mitra upaya mendikbud tingkat mutu didik,non-clickbait,0
tusuk santri minum 20 obat obat larang bunuh,non-clickbait,0
jaksa berat kivlan zen damping nasihat hukum tni,non-clickbait,0
kivlan zen dakwa kuasa 4 senjata api 117 peluru tajam ilegal,non-clickbait,0
kivlan zen rp 25 juta mata wiranto luhut,non-clickbait,0
ganjar pranowo esemka mobil dinas pemprov jateng,non-clickbait,0
harimau malaya luka uea,non-clickbait,0
tahun leseh murid sdn pekayon jaya 3 ajar meja,non-clickbait,0
viral stand up comedy kiky saputri bikin fadli zon geleng geleng kepala,clickbait,1
prostitusi online karimun korban utang paksa jual bayar,non-clickbait,0
kisah eko pesan go food kayuh sepeda keliling bekas,non-clickbait,0
eko takut henti viral pesan go food pakai sepeda,clickbait,1
dukun palsu tubuh siswi smp ancam korban gila tolak,non-clickbait,0
tahun pemprov dki blokir rekening cabut izin usaha tunggak pajak,non-clickbait,0
okok daerah keluar terima bantu iur bpjs sehat,non-clickbait,0
perahu hantam ombak 2 nelayan cilacap hilang,non-clickbait,0
petisi ganti nama bijb bj habibie ridwan kamil dukung,non-clickbait,0
kenang chrisye nyanyi baca not musik,non-clickbait,0
libur bts terbang negeri,non-clickbait,0
tahap kompetisi voli liga mahasiswa jawa timur,clickbait,1
remaja perkosa ayah angkat malam cabul kasih,non-clickbait,0
survei baru bps masyarakat indonesia anti korupsi,non-clickbait,0
jjc pasti konstruksi tol layang jakarta cikampek tuntas september,non-clickbait,0
6025 warga kalbar catat derita ispa,non-clickbait,0
ormas trikarya tuntut kader bangkang golkar sanksi,non-clickbait,0
kenal gadis anggota dprd malu usia 24 tahun,clickbait,1
kemendag daging impor wajib penuh syarat halal,non-clickbait,0
1000 mobil mewah jakarta tunggak pajak,non-clickbait,0
dprd usul posisi wagub dki jakarta isi 1,non-clickbait,0
khofifah ganjar sepakat kelola sungai bengawan solo,non-clickbait,0
atas karhutla perintah siap salur sekunder,non-clickbait,0
viral artis indonesia nama setia gara menang siksa suami as,clickbait,1
perum perindo aku dampak tumpah minyak karawang,non-clickbait,0
pascakerusuhan okupansi hotel jayapura kurang 60 persen,non-clickbait,0
dakwa kuasa 4 senpi kivlan zen 1 senjata aman,non-clickbait,0
simon cowell aku banyak suntik botox,non-clickbait,0
gubernur kalbar sumbang kabut asap besar lahan konsesi usaha,non-clickbait,0
emil triawan munaf muka tekan baja,non-clickbait,0
klarifikasi pemkot bekas ada dada meja kursi sdn pekayon jaya 3,non-clickbait,0
rapat paripurna dpr resmi tetap 5 pimpin kpk pilih,non-clickbait,0
komplot curi jakpus kerap incar perempuan kena kalung,non-clickbait,0
titik api temu kaltim 6 tetap sangka,non-clickbait,0
viral nyanyi setia gara aku alami kdrt amerika serikat,clickbait,1
capai umj liga mahasiswa 2019,clickbait,1
unjuk bahas ruu kuhp massa bawa spanduk bebas bahaya,non-clickbait,0
dybala gagal real madrid restu zidane,non-clickbait,0
gandeng investor lokal pemkot malang rancang bangun lrt,non-clickbait,0
curi pemuda candu game online alami buta,clickbait,1
jenazah celaka purbaleunyi identifikasi jenis kelamin,non-clickbait,0
pasca celaka tol cipularang kemenhub ancam kandang dump truck nakal,non-clickbait,0
siti nur azizah juang calon wali kota tangsel,non-clickbait,0
jack ma resmi pensiun alibaba group,non-clickbait,0
anggota dprd jabar gadai sk bayar utang kampanye beli rumah,non-clickbait,0
toilet bau ruang ber ac mahasiswa demo tuntut transparansi uang,non-clickbait,0
kepala bin tokoh papua temu jokowi ujung tombak nkri,non-clickbait,0
sangka mafia migas eks dirut petral duga terima uang 29 juta dollar as,non-clickbait,0
fadli zon marah roasting komika kiky saputri,clickbait,1
jaksa khilaf hakim putus setya novanto,non-clickbait,0
kemenhub kumpul 200 operator dump truck sore,clickbait,1
celaka tol purbaleunyi korban jiwa,non-clickbait,0
harga detail ubah calya facelift,non-clickbait,0
seri ortu paham minat bakat si,clickbait,1
konstruksi terowongan manajemen risiko tinggi,non-clickbait,0
wapres kalla kan poin revisi uu kpk tuju,non-clickbait,0
kemudi go food sepeda bantah motor pakai anak sekolah,non-clickbait,0
kendara motor mabuk basri teman tewas tabrak tembok,non-clickbait,0
aktivitas padat ge pamungkas gejala tifus,non-clickbait,0
ketua dprd dki anies butuh wagub,non-clickbait,0
kecewa senjata beli suruh kivlan bilang cocok tembak tikus,non-clickbait,0
yu hyun koo pensiun semen padang,non-clickbait,0
wali kota brasil larang jual komik marvel tampil cium 2 pria superhero,non-clickbait,0
celaka km 92 tol cipularang sebab rem blong,non-clickbait,0
kcn dukung usaha presiden jokowi dorong investasi,non-clickbait,0
lippo karawaci direktur operasional,non-clickbait,0
fasilitas minyak arab saudi serang konsumen as pukul,non-clickbait,0
bupati sumedang dorong bangun 4 sd dampak proyek tol cisumdawu,non-clickbait,0
asus rilis duo laptop vivobook bingkai layar tipis,non-clickbait,0
korban tewas bakar celaka tol purbaleunyi duga asal 3 mobil,non-clickbait,0
setia gara aku korban kdrt kjri chicago atensi,non-clickbait,0
teliti lipi revisi uu kpk bongkar habis habis,non-clickbait,0
airlangga bambang soesatyo temu pasti saing munas,non-clickbait,0
gagal kirim paket ganja 50 kg jaring sumatera jawa,non-clickbait,0
saksi jefri nichol ganja teman,non-clickbait,0
kivlan zen perintah beli senjata beli milu,non-clickbait,0
jokowi usaha gantung apbn,non-clickbait,0
ancam nilai ajar pesantren cabul 3 murid,non-clickbait,0
fenomena ikan mati ambon luas 3 camat,non-clickbait,0
man city tinggal 5 poin liverpool de bruyne khawatir,non-clickbait,0
soal nasib kpk kritik ugm sorot abraham samad,non-clickbait,0
bayi tinggal duga kena ispa gubernur sumsel saran autopsi,non-clickbait,0
olah sayur nutrisi hilang,clickbait,1
daihatsu sigra manual kuasa pasar,non-clickbait,0
kambinghitamkan warga lokal perintah tunjuk gagal tangan karhutla,non-clickbait,0
daihatsu sigra facelift harga,non-clickbait,0
titik api muncul hutan lereng gunung slamet,non-clickbait,0
6 tips masyarakat aman pakai gas elpiji,clickbait,1
aksi tolak tambang emas takengon warna aksi dorong polisi,non-clickbait,0
beasiswa s2 inggris vice chancellors international buka 200 kuota serta,non-clickbait,0
polisi tangkap 3 produsen mi formalin omzet rp 100 juta,non-clickbait,0
polisi tangkap 7 ogah laku pungli pintu tol cengkareng,non-clickbait,0
kronologi nenek iyah bunuh mayat bakar utang rp 15 ribu,clickbait,1
sandang disabilitas kritik fasilitas stasiun tanjung priok,non-clickbait,0
melanie subono bayangin makam keluarga injak foto,non-clickbait,0
rapat paripurna dpr interupsi anggota dewan firli dkk henti tengah jalan,non-clickbait,0
calya sigra facelift luncur diskon,non-clickbait,0
petinggi rohde and schwarz aku desak fayakhun fee,non-clickbait,0
22 juta kendara jakarta tunggak pajak nilai rp 24 triliun,non-clickbait,0
as gelar runding lucut senjata nuklir korea utara,clickbait,1
eks pimpin kpk dapat presiden revisi uu kpk,non-clickbait,0
pretty boys film lahir gelisah dunia televisi,non-clickbait,0
makan bal penasaran turis asing,clickbait,1
bus persib serang main asing luka 9 jahit,non-clickbait,0
urus ranjang urus negara,clickbait,1
komponen honda genio kanibal beat,non-clickbait,0
calya sigra amblas 2018,non-clickbait,0
dalam peran individu pt sss kait karhutla polisi periksa 42 saksi,non-clickbait,0
kronologi celaka tunggal tol jagorawi tewas 3,clickbait,1
jelang motogp san marino 2019 marquez rossi saing juara,non-clickbait,0
anggota dprd bandung tahan padang kait korupsi alkes rsud,non-clickbait,0
terminal 2 bandara soekarno hatta ubah terminal 2 traveloka,non-clickbait,0
warga desa kerah atas bakar lahan kebun raya sriwijaya,non-clickbait,0
anggun sasmi sedih ziarah desa selfie makam bj habibie,non-clickbait,0
badak lampung fc vs psm makassar juku eja target menang,non-clickbait,0
kabut asap riau tips cegah tangan sehat,clickbait,1
spongebob squarepants 4 animasi tegur kpi,clickbait,1
papar asap karhutla kondisi udara palembang level bahaya,non-clickbait,0
rilis 2020 game dragon ball kakarot coba tgs 2019,non-clickbait,0
menpar sail nias 2019 momentum tingkat pariwisata nias,non-clickbait,0
minggu polda riau tetap 47 sangka karhutla,non-clickbait,0
daihatsu terios laris manis,non-clickbait,0
ansu fati cetak rekor muda barcelona,non-clickbait,0
ancam industri uang indonesia,non-clickbait,0
3 tewas akibat suzuki apv guling tol jagorawi sebab,clickbait,1
bela rossi insiden kualifikasi motogp san marino 2019,non-clickbait,0
xanana makam habibie ajak mahasiswa timor leste,non-clickbait,0
alas veronica koman buka suara,clickbait,1
diri kaskus andrew darwis lapor polisi kronologi versi lapor,clickbait,1
hailey baldwin curhat tahun nikah justin bieber,non-clickbait,0
dapat beasiswa didik rp 200 juta siswa sma jabodetabek,clickbait,1
rumah tinggal bakar akibat regulator tabung gas bocor,non-clickbait,0
kejut pendekar tashoora balkonjazz festival 2019,non-clickbait,0
kembang pt bj habibie hasil insinyur spesialis,non-clickbait,0
toyota indonesia lulus siswa pakai,non-clickbait,0
4 tim lolos euro futsal championship 2019 palembang,clickbait,1
seru kompascom gelar acara jejak daki meru,clickbait,1
celaka tol jagorawi tumpang lempar kabin mobil sabuk kam,clickbait,1
rd suporter tira persikabo jaga sikap,non-clickbait,0
serta bpjs sehat pindah kelas rendah,non-clickbait,0
kendara keluh trotoar kalimalang tengah jalan,non-clickbait,0
ban pecah duga sebab celaka maut tol jagorawi,non-clickbait,0
kronologi lempar bus persib bandung,clickbait,1
